Converting /ct12/abrammer/graphics/ecmf_tc_data/data/A_JSXX01ECEP141200_C_ECMP_20170714120000_tropical_cyclone_track_FERNANDA_-118p3degW_11degN_bufr4.bin
         2294559 function calls (2265619 primitive calls) in 5.160 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        4    0.000    0.000    0.000    0.000 {built-in method _stat.S_ISDIR}
       25    0.000    0.000    0.000    0.000 {built-in method _struct.calcsize}
      108    0.000    0.000    0.000    0.000 {built-in method _struct.pack}
      112    0.000    0.000    0.000    0.000 {built-in method _struct.unpack}
        1    0.000    0.000    0.000    0.000 {built-in method _thread._set_sentinel}
     1080    0.001    0.000    0.001    0.000 {built-in method _thread.allocate_lock}
     2103    0.001    0.000    0.001    0.000 {built-in method _thread.get_ident}
        7    0.000    0.000    0.000    0.000 {built-in method _warnings._filters_mutated}
        1    0.000    0.000    0.000    0.000 {built-in method atexit.register}
      104    0.000    0.000    0.000    0.000 {built-in method binascii.a2b_hex}
    17072    0.010    0.000    0.010    0.000 {built-in method binascii.hexlify}
1251/1241    0.042    0.000    0.100    0.000 {built-in method builtins.__build_class__}
   404/49    0.001    0.000    0.442    0.009 {built-in method builtins.__import__}
      661    0.000    0.000    0.000    0.000 {built-in method builtins.abs}
      301    0.000    0.000    0.001    0.000 {built-in method builtins.all}
      577    0.001    0.000    0.003    0.000 {built-in method builtins.any}
      256    0.000    0.000    0.000    0.000 {built-in method builtins.bin}
    14507    0.003    0.000    0.003    0.000 {built-in method builtins.callable}
      742    0.000    0.000    0.000    0.000 {built-in method builtins.chr}
        8    0.000    0.000    0.000    0.000 {built-in method builtins.delattr}
        7    0.000    0.000    0.000    0.000 {built-in method builtins.dir}
       47    0.000    0.000    0.000    0.000 {built-in method builtins.divmod}
    427/1    0.028    0.000    5.174    5.174 {built-in method builtins.exec}
    89816    0.091    0.000    0.118    0.000 {built-in method builtins.getattr}
      364    0.000    0.000    0.000    0.000 {built-in method builtins.globals}
    42819    0.040    0.000    0.042    0.000 {built-in method builtins.hasattr}
     6934    0.004    0.000    0.004    0.000 {built-in method builtins.hash}
       46    0.000    0.000    0.000    0.000 {built-in method builtins.id}
228313/228311    0.110    0.000    0.190    0.000 {built-in method builtins.isinstance}
34848/34781    0.009    0.000    0.010    0.000 {built-in method builtins.issubclass}
     2237    0.001    0.000    0.001    0.000 {built-in method builtins.iter}
145909/124080    0.058    0.000    0.096    0.000 {built-in method builtins.len}
        1    0.000    0.000    0.000    0.000 {built-in method builtins.locals}
    10588    0.009    0.000    0.009    0.000 {built-in method builtins.max}
     4496    0.005    0.000    0.006    0.000 {built-in method builtins.min}
     7320    0.006    0.000    0.097    0.000 {built-in method builtins.next}
        1    0.000    0.000    0.000    0.000 {built-in method builtins.oct}
    17690    0.002    0.000    0.002    0.000 {built-in method builtins.ord}
        1    0.000    0.000    0.000    0.000 {built-in method builtins.print}
      125    0.000    0.000    0.000    0.000 {built-in method builtins.repr}
     3487    0.006    0.000    0.006    0.000 {built-in method builtins.round}
     2353    0.002    0.000    0.003    0.000 {built-in method builtins.setattr}
      359    0.001    0.000    0.001    0.000 {built-in method builtins.sorted}
      539    0.001    0.000    0.002    0.000 {built-in method builtins.sum}
       19    0.000    0.000    0.000    0.000 {built-in method builtins.vars}
      698    0.001    0.000    0.001    0.000 {built-in method from_bytes}
       52    1.363    0.026    1.363    0.026 {built-in method gc.collect}
       52    0.000    0.000    0.000    0.000 {built-in method gc.get_referents}
       24    0.006    0.000    0.006    0.000 {built-in method io.open}
        2    0.000    0.000    0.000    0.000 {built-in method maketrans}
      339    0.069    0.000    0.069    0.000 {built-in method marshal.loads}
        1    0.000    0.000    0.000    0.000 {built-in method math.exp}
        2    0.000    0.000    0.000    0.000 {built-in method math.log10}
        2    0.000    0.000    0.000    0.000 {built-in method math.log}
        1    0.000    0.000    0.000    0.000 {built-in method math.sqrt}
      268    0.000    0.000    0.000    0.000 {built-in method numpy.core.multiarray.add_docstring}
     1424    0.005    0.000    0.005    0.000 {built-in method numpy.core.multiarray.arange}
24373/24217    0.039    0.000    0.041    0.000 {built-in method numpy.core.multiarray.array}
       10    0.000    0.000    0.000    0.000 {built-in method numpy.core.multiarray.concatenate}
        2    0.000    0.000    0.000    0.000 {built-in method numpy.core.multiarray.datetime_data}
     2609    0.013    0.000    0.013    0.000 {built-in method numpy.core.multiarray.empty}
      188    0.001    0.000    0.001    0.000 {built-in method numpy.core.multiarray.interp}
        2    0.000    0.000    0.000    0.000 {built-in method numpy.core.multiarray.set_string_function}
        1    0.000    0.000    0.000    0.000 {built-in method numpy.core.multiarray.set_typeDict}
       43    0.000    0.000    0.000    0.000 {built-in method numpy.core.multiarray.where}
      162    0.001    0.000    0.001    0.000 {built-in method numpy.core.multiarray.zeros}
     4402    0.002    0.000    0.002    0.000 {built-in method numpy.core.umath.geterrobj}
     2201    0.003    0.000    0.003    0.000 {built-in method numpy.core.umath.seterrobj}
     1852    0.001    0.000    0.001    0.000 {built-in method pandas.algos.ensure_int64}
      562    0.000    0.000    0.000    0.000 {built-in method pandas.algos.ensure_object}
      426    0.000    0.000    0.000    0.000 {built-in method pandas.algos.ensure_platform_int}
      151    0.001    0.000    0.001    0.000 {built-in method pandas.lib.array_equivalent_object}
     2962    0.002    0.000    0.002    0.000 {built-in method pandas.lib.checknull}
       52    0.001    0.000    0.001    0.000 {built-in method pandas.tslib.array_to_datetime}
        2    0.000    0.000    0.000    0.000 {built-in method posix.WEXITSTATUS}
        2    0.000    0.000    0.000    0.000 {built-in method posix.WIFEXITED}
        2    0.000    0.000    0.000    0.000 {built-in method posix.WIFSIGNALED}
        1    0.000    0.000    0.000    0.000 {built-in method posix.access}
        8    0.000    0.000    0.000    0.000 {built-in method posix.close}
     1125    0.001    0.000    0.001    0.000 {built-in method posix.fspath}
      215    0.001    0.000    0.001    0.000 {built-in method posix.getcwd}
        3    0.000    0.000    0.000    0.000 {built-in method posix.getpid}
       43    0.010    0.000    0.010    0.000 {built-in method posix.listdir}
        3    0.001    0.000    0.001    0.000 {built-in method posix.open}
        4    0.000    0.000    0.000    0.000 {built-in method posix.pipe}
        2    0.000    0.000    0.000    0.000 {built-in method posix.putenv}
        2    0.003    0.002    0.003    0.002 {built-in method posix.read}
     1999    0.033    0.000    0.033    0.000 {built-in method posix.stat}
        1    0.333    0.333    0.333    0.333 {built-in method posix.system}
        2    0.000    0.000    0.000    0.000 {built-in method posix.uname}
        1    0.001    0.001    0.001    0.001 {built-in method posix.unlink}
        2    0.000    0.000    0.000    0.000 {built-in method posix.unsetenv}
        2    0.000    0.000    0.000    0.000 {built-in method posix.waitpid}
       81    0.000    0.000    0.000    0.000 {built-in method sys._getframe}
        1    0.000    0.000    0.000    0.000 {built-in method sys.getdefaultencoding}
        1    0.000    0.000    0.000    0.000 {built-in method sys.getdlopenflags}
        1    0.000    0.000    0.000    0.000 {built-in method sys.getfilesystemencoding}
        2    0.000    0.000    0.000    0.000 {built-in method sys.setdlopenflags}
        1    0.000    0.000    0.000    0.000 {built-in method time.localtime}
        1    0.000    0.000    0.000    0.000 {built-in method time.time}
        2    0.000    0.000    0.000    0.000 {built-in method utcfromtimestamp}
        2    0.001    0.000    0.001    0.000 {function Random.seed at 0x7f7fcd2b2bf8}
       52    0.000    0.000    0.000    0.000 {method '__array_wrap__' of 'numpy.ndarray' objects}
      334    0.000    0.000    0.000    0.000 {method '__contains__' of 'frozenset' objects}
        1    0.000    0.000    0.000    0.000 {method '__enter__' of '_thread.lock' objects}
        1    0.000    0.000    0.000    0.000 {method '__exit__' of '_thread.lock' objects}
      113    0.000    0.000    0.000    0.000 {method '__reduce_ex__' of 'object' objects}
       66    0.000    0.000    0.000    0.000 {method '__subclasses__' of 'type' objects}
       16    0.000    0.000    0.000    0.000 {method '__subclasshook__' of 'object' objects}
        2    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.RLock' objects}
        3    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.lock' objects}
     2326    0.000    0.000    0.000    0.000 {method 'add' of 'set' objects}
      374    0.001    0.000    0.003    0.000 {method 'all' of 'numpy.ndarray' objects}
     4033    0.005    0.000    0.032    0.000 {method 'any' of 'numpy.ndarray' objects}
   127799    0.020    0.000    0.020    0.000 {method 'append' of 'list' objects}
      376    0.001    0.000    0.001    0.000 {method 'argmin' of 'numpy.ndarray' objects}
        5    0.000    0.000    0.000    0.000 {method 'argsort' of 'numpy.ndarray' objects}
      342    0.002    0.000    0.002    0.000 {method 'astype' of 'numpy.ndarray' objects}
       89    0.000    0.000    0.000    0.000 {method 'bit_length' of 'int' objects}
        6    0.000    0.000    0.000    0.000 {method 'cast' of 'memoryview' objects}
      496    0.001    0.000    0.001    0.000 {method 'clear' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 {method 'close' of '_io.BufferedRandom' objects}
        2    0.000    0.000    0.000    0.000 {method 'close' of '_io.BufferedReader' objects}
      312    0.001    0.000    0.001    0.000 {method 'compress' of 'numpy.ndarray' objects}
      431    0.000    0.000    0.000    0.000 {method 'copy' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 {method 'copy' of 'mappingproxy' objects}
     1498    0.005    0.000    0.005    0.000 {method 'copy' of 'numpy.ndarray' objects}
        4    0.000    0.000    0.000    0.000 {method 'count' of 'list' objects}
      256    0.000    0.000    0.000    0.000 {method 'count' of 'str' objects}
      134    0.000    0.000    0.000    0.000 {method 'decode' of 'bytes' objects}
        2    0.000    0.000    0.000    0.000 {method 'deleter' of 'property' objects}
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
        1    0.000    0.000    0.000    0.000 {method 'discard' of 'set' objects}
      157    0.000    0.000    0.000    0.000 {method 'encode' of 'str' objects}
       36    0.000    0.000    0.000    0.000 {method 'end' of '_sre.SRE_Match' objects}
     7396    0.004    0.000    0.004    0.000 {method 'endswith' of 'str' objects}
       16    0.000    0.000    0.000    0.000 {method 'expandtabs' of 'str' objects}
     4822    0.001    0.000    0.001    0.000 {method 'extend' of 'list' objects}
     1684    0.002    0.000    0.002    0.000 {method 'fill' of 'numpy.ndarray' objects}
      775    0.000    0.000    0.000    0.000 {method 'find' of 'bytearray' objects}
        3    0.000    0.000    0.000    0.000 {method 'find' of 'str' objects}
       17    0.000    0.000    0.000    0.000 {method 'find_loader' of 'zipimport.zipimporter' objects}
      555    0.009    0.000    0.009    0.000 {method 'findall' of '_sre.SRE_Pattern' objects}
     2924    0.039    0.000    0.039    0.000 {method 'format' of 'str' objects}
    46181    0.012    0.000    0.012    0.000 {method 'get' of 'dict' objects}
      341    0.000    0.000    0.000    0.000 {method 'get' of 'mappingproxy' objects}
      166    0.003    0.000    0.004    0.000 {method 'get_indexer' of 'pandas.index.IndexEngine' objects}
     1816    0.007    0.000    0.062    0.000 {method 'get_loc' of 'pandas.index.IndexEngine' objects}
    12823    0.066    0.000    0.067    0.000 {method 'get_value' of 'pandas.index.IndexEngine' objects}
       12    0.000    0.000    0.000    0.000 {method 'getrandbits' of '_random.Random' objects}
       34    0.000    0.000    0.000    0.000 {method 'group' of '_sre.SRE_Match' objects}
       32    0.000    0.000    0.000    0.000 {method 'groupdict' of '_sre.SRE_Match' objects}
        2    0.000    0.000    0.000    0.000 {method 'hex' of 'bytes' objects}
        1    0.000    0.000    0.000    0.000 {method 'index' of 'str' objects}
        6    0.000    0.000    0.000    0.000 {method 'insert' of 'list' objects}
        9    0.000    0.000    0.000    0.000 {method 'isalnum' of 'str' objects}
      273    0.000    0.000    0.000    0.000 {method 'isidentifier' of 'str' objects}
      136    0.000    0.000    0.000    0.000 {method 'issuperset' of 'frozenset' objects}
     1191    0.000    0.000    0.000    0.000 {method 'isupper' of 'str' objects}
      208    0.000    0.000    0.000    0.000 {method 'item' of 'numpy.ndarray' objects}
      218    0.000    0.000    0.000    0.000 {method 'items' of 'collections.OrderedDict' objects}
     2416    0.001    0.000    0.001    0.000 {method 'items' of 'dict' objects}
        2    0.000    0.000    0.000    0.000 {method 'items' of 'mappingproxy' objects}
        2    0.000    0.000    0.000    0.000 {method 'join' of 'bytes' objects}
5779/5775    0.003    0.000    0.005    0.000 {method 'join' of 'str' objects}
     2330    0.000    0.000    0.000    0.000 {method 'keys' of 'dict' objects}
      799    0.000    0.000    0.000    0.000 {method 'lower' of 'str' objects}
       12    0.000    0.000    0.000    0.000 {method 'lstrip' of 'str' objects}
      443    0.001    0.000    0.001    0.000 {method 'match' of '_sre.SRE_Pattern' objects}
       21    0.000    0.000    0.000    0.000 {method 'mro' of 'type' objects}
      161    0.000    0.000    0.000    0.000 {method 'nonzero' of 'numpy.ndarray' objects}
     1282    0.001    0.000    0.001    0.000 {method 'pop' of 'dict' objects}
      168    0.000    0.000    0.000    0.000 {method 'pop' of 'list' objects}
        1    0.000    0.000    0.000    0.000 {method 'popitem' of 'dict' objects}
      203    0.001    0.000    0.001    0.000 {method 'put' of 'numpy.ndarray' objects}
      619    0.001    0.000    0.001    0.000 {method 'ravel' of 'numpy.ndarray' objects}
    19589    0.013    0.000    0.013    0.000 {method 'read' of '_io.BufferedReader' objects}
      339    0.005    0.000    0.005    0.000 {method 'read' of '_io.FileIO' objects}
       22    0.000    0.000    0.000    0.000 {method 'readline' of '_io.BufferedReader' objects}
       16    0.006    0.000    0.007    0.000 {method 'readlines' of '_io._IOBase' objects}
